,carat,cut,color,clarity,depth,table,price,volume
492,0.6,4,1,3,62.0,55.0,2822.0,96.85332
493,0.74,4,0,3,60.8,57.0,2822.0,123.00970499999998
494,0.73,4,1,1,62.1,55.0,2822.0,118.9813
495,0.71,3,1,1,62.7,60.0,2822.0,115.581249
496,0.71,3,1,1,61.3,58.0,2822.0,115.97520000000002
497,0.7,3,1,1,60.2,60.0,2822.0,116.4582
498,0.7,4,1,1,60.7,56.0,2822.0,114.4572
499,0.9,1,0,2,64.0,61.0,2822.0,140.58583199999998
500,0.71,4,1,1,60.2,56.0,2822.0,120.25657600000001
501,0.7,3,1,2,61.5,59.0,2822.0,114.23786399999999
502,0.7,3,1,2,62.6,56.0,2822.0,115.05421600000001
503,0.7,4,1,1,59.7,58.0,2822.0,116.19164400000001
505,0.7,4,1,1,62.5,57.0,2822.0,110.269458
506,0.7,4,1,1,61.8,56.0,2822.0,113.232249
507,0.7,3,1,2,60.7,62.0,2822.0,112.41401599999999
508,0.7,3,1,2,60.6,58.0,2822.0,115.78423999999998
509,0.7,4,1,1,61.4,54.0,2822.0,115.5704
510,0.79,2,1,1,62.8,59.0,2823.0,127.57806000000002
511,0.9,1,0,1,63.8,57.0,2823.0,144.504942
512,0.71,3,1,2,62.3,58.0,2823.0,114.40784400000001
513,0.61,4,1,3,61.3,54.0,2823.0,104.72305999999999
515,0.71,4,1,1,60.5,56.0,2823.0,114.72548700000002
516,0.71,3,1,2,61.2,59.0,2824.0,114.31210000000002
517,0.77,4,0,3,62.1,57.0,2824.0,124.227312
518,0.74,1,1,2,63.1,58.0,2824.0,119.26995000000002
519,0.82,4,1,1,62.4,54.0,2824.0,134.413356
520,0.82,3,1,1,60.8,60.0,2824.0,133.887105
521,0.71,3,0,2,62.2,59.0,2825.0,114.80857200000001
522,0.83,3,0,1,60.0,59.0,2825.0,133.89376000000001
523,0.73,2,0,2,62.0,57.0,2825.0,119.393
524,0.83,3,0,1,62.5,59.0,2825.0,133.96305999999998
525,1.17,3,0,1,60.2,61.0,2825.0,194.63451
527,0.73,3,1,2,62.6,60.0,2826.0,116.9228
529,0.9,3,0,1,62.2,59.0,2826.0,140.562383
530,0.7,3,1,2,62.2,58.0,2826.0,110.93599999999999
531,0.7,2,1,2,63.3,56.0,2826.0,110.61792
532,0.7,3,1,2,59.4,61.0,2826.0,113.46602399999999
533,0.9,2,0,1,63.5,56.0,2826.0,145.31337200000002
534,0.78,3,1,1,60.8,60.0,2826.0,128.37171600000002
535,0.96,4,1,1,60.7,55.0,2826.0,158.426996
536,0.7,2,1,1,62.3,59.0,2827.0,114.40926000000002
537,0.72,1,1,2,64.0,54.0,2827.0,117.84863999999999
538,0.79,3,0,3,62.6,58.0,2827.0,130.45844
539,0.7,4,0,3,61.6,57.0,2827.0,114.96531200000001
540,0.7,4,0,3,62.3,55.0,2827.0,114.20748
541,0.7,4,1,1,60.6,57.0,2828.0,115.588102
542,1.01,3,0,1,61.6,61.0,2828.0,157.65471899999997
543,0.72,3,1,2,62.2,58.0,2829.0,116.679
544,0.8,1,1,1,63.7,54.0,2829.0,130.09387500000003
545,0.59,4,1,3,62.0,56.0,2829.0,96.026544
546,0.72,4,1,2,61.7,57.0,2829.0,117.57528999999998
547,0.75,3,1,1,61.9,57.0,2829.0,123.88219200000002
548,0.8,3,1,1,60.2,57.0,2829.0,131.98861499999998
549,0.71,2,1,2,62.7,59.0,2830.0,114.64980000000003
550,0.77,2,0,1,61.7,56.0,2830.0,124.519312
551,0.97,4,1,1,60.7,56.0,2830.0,160.74356999999998
552,0.53,4,1,3,60.9,57.0,2830.0,88.25677300000001
553,0.53,4,1,3,61.8,57.0,2830.0,85.69728000000002
554,0.8,4,0,2,62.1,54.4,2830.0,131.64822
555,0.9,3,0,1,60.6,62.0,2830.0,142.371702
556,0.76,2,1,1,60.8,60.0,2831.0,127.152142
557,0.72,4,1,1,62.3,57.0,2831.0,117.21024
558,0.75,4,1,1,61.4,57.0,2831.0,122.646606
559,0.72,3,1,1,62.1,58.0,2831.0,117.82713600000001
560,0.79,4,0,1,61.8,56.0,2831.0,128.26945800000001
561,0.72,2,1,2,62.5,58.0,2832.0,117.54035000000002
562,0.91,2,0,1,62.8,61.0,2832.0,147.08709
563,0.71,3,0,3,62.1,57.0,2832.0,115.00575000000002
564,0.81,3,0,1,63.0,60.0,2832.0,125.50529600000002
565,0.82,4,0,1,62.5,57.0,2832.0,130.89881699999998
566,0.71,3,1,2,62.2,58.0,2832.0,114.608208
567,0.9,1,0,1,64.3,63.0,2832.0,141.07873999999998
568,0.8,2,0,2,62.0,58.0,2833.0,127.61322000000003
569,0.56,2,1,4,61.0,59.0,2833.0,91.35244800000001
570,0.7,2,1,2,59.6,61.0,2833.0,115.45769999999999
571,0.7,4,1,2,61.0,57.0,2833.0,116.04902399999997
572,0.61,4,1,3,61.7,55.0,2833.0,100.64842000000002
573,0.85,4,0,1,62.5,57.0,2833.0,138.12649199999998
574,0.7,4,1,1,60.7,57.0,2833.0,114.98677500000002
575,0.8,4,0,2,62.2,56.0,2834.0,127.964826
576,0.8,4,0,2,62.8,57.0,2834.0,128.35929000000002
577,0.51,2,1,3,59.9,58.0,2834.0,83.01924000000001
578,0.53,4,1,3,61.4,57.0,2834.0,87.02720000000001
579,0.78,4,0,2,61.8,55.0,2834.0,129.27208000000002
580,0.9,2,0,1,63.4,54.0,2834.0,147.74682
582,0.77,4,1,1,60.7,55.0,2834.0,129.806985
583,0.73,4,1,2,61.2,56.0,2835.0,122.51082199999998
584,0.63,4,1,3,61.9,57.0,2835.0,102.47497999999999
585,0.7,4,1,2,61.5,54.0,2835.0,115.368
586,0.72,4,1,2,62.8,57.0,2835.0,117.45869699999999
587,0.72,4,1,1,61.0,57.0,2835.0,118.33972
588,0.75,3,1,2,59.6,59.0,2835.0,128.083032
589,0.82,2,0,1,60.7,56.0,2836.0,134.330808
590,0.71,1,1,2,62.8,60.0,2836.0,111.6892
591,0.7,3,1,2,62.6,59.0,2837.0,114.32917
592,0.7,4,1,2,61.8,56.0,2837.0,115.291918
593,0.71,4,1,1,59.8,53.0,2838.0,119.02714800000003
594,0.76,2,0,1,60.9,55.0,2838.0,126.94492799999999
596,0.72,3,1,2,58.8,60.0,2838.0,120.790353
597,0.7,3,1,2,62.3,58.0,2838.0,114.20323199999999
598,0.7,3,1,2,61.7,58.0,2838.0,111.80110300000001
599,0.7,3,0,2,62.6,55.0,2838.0,115.049232
600,0.7,3,1,2,59.4,61.0,2838.0,116.457165
601,0.7,2,1,1,63.5,59.0,2838.0,106.25895000000001
602,0.7,3,1,2,60.9,61.0,2838.0,111.82235600000001
603,0.7,3,1,2,59.5,58.0,2838.0,116.049375
604,0.7,3,0,2,63.0,60.0,2838.0,110.89424399999999
605,0.74,2,1,1,60.0,57.0,2839.0,121.28688
606,0.71,4,1,2,61.5,57.0,2839.0,115.36940799999999
607,0.7,4,1,2,61.6,54.0,2839.0,116.1017
608,0.71,4,1,2,62.1,55.0,2839.0,118.015632
609,0.71,3,1,2,59.1,61.0,2839.0,116.720576
610,0.71,3,1,2,59.0,60.0,2839.0,115.78308000000001
611,0.71,3,1,2,60.5,58.0,2839.0,114.12830000000001
612,0.7,4,1,2,62.4,53.0,2839.0,116.80433099999999
613,0.73,4,0,2,61.8,54.0,2839.0,121.18404
614,0.7,4,1,2,62.1,54.0,2839.0,115.215672
615,0.7,4,0,2,61.3,57.0,2839.0,115.04165399999998
616,0.71,3,0,3,60.3,58.0,2839.0,117.7386
617,0.71,3,1,2,59.2,58.0,2839.0,118.205364
618,0.79,3,0,2,59.3,62.0,2839.0,131.39723099999998
619,0.71,3,1,2,62.7,59.0,2839.0,113.7207
620,0.77,2,0,2,61.0,60.0,2840.0,124.33247
621,0.75,2,1,1,59.8,56.0,2840.0,121.90463999999999
622,0.7,4,1,1,61.0,56.0,2840.0,117.39200000000001
623,0.71,3,1,2,59.3,56.0,2840.0,118.74895200000002
624,0.92,4,1,1,61.9,56.0,2840.0,150.05363999999997
625,0.83,3,1,1,61.4,59.0,2840.0,136.610304
626,0.7,3,0,3,59.2,60.0,2840.0,117.05367000000001
627,0.73,3,1,2,60.3,59.0,2841.0,122.94715000000001
628,0.71,2,1,2,63.4,55.0,2841.0,114.27682200000001
629,0.73,2,1,1,63.9,57.0,2841.0,117.31651800000002
630,0.82,4,1,1,61.7,53.0,2841.0,137.3328
631,0.82,4,1,1,62.3,56.0,2841.0,133.82941599999998
632,0.82,2,1,1,59.7,57.0,2841.0,137.531088
633,0.52,4,1,3,61.2,56.0,2841.0,85.98688200000001
634,1.0,3,1,1,58.9,60.0,2841.0,167.3001
636,0.73,4,1,1,61.4,57.0,2841.0,118.5984
637,0.73,3,1,2,59.9,59.0,2841.0,118.54465
638,0.73,3,0,2,61.4,58.0,2841.0,119.549784
639,0.8,4,0,2,62.6,54.0,2842.0,131.25350400000002
641,0.7,2,1,2,60.2,62.0,2843.0,113.27212500000002
642,0.7,2,1,2,62.7,58.0,2843.0,113.72602499999999
643,0.71,2,1,2,59.4,58.0,2843.0,115.31980800000001
644,0.81,2,1,1,63.2,58.0,2843.0,130.85212800000002
645,0.71,2,1,1,61.5,58.0,2843.0,117.44551800000002
646,0.73,4,0,3,61.3,57.0,2843.0,121.13152799999999
647,0.73,2,1,2,61.8,59.0,2843.0,118.10905200000002
648,0.72,4,1,2,62.0,57.0,2843.0,116.35266999999999
649,0.81,4,1,1,62.1,57.0,2843.0,129.40536000000003
650,0.71,4,0,3,60.7,57.0,2843.0,118.207936
652,0.7,2,1,2,62.0,59.0,2844.0,112.64291999999999
653,1.01,4,0,1,61.5,57.0,2844.0,165.41799
654,1.01,1,0,1,63.1,57.0,2844.0,163.11752999999996
655,0.79,4,0,2,62.5,57.0,2844.0,129.67131
656,0.7,2,1,2,61.8,59.0,2845.0,112.322
657,0.7,2,1,2,58.9,60.0,2845.0,117.32292
658,0.8,1,0,2,63.4,60.0,2845.0,128.170368
659,1.27,3,0,1,59.3,61.0,2845.0,210.8232
660,0.79,4,1,1,61.5,56.0,2846.0,128.56614
661,0.72,2,1,2,60.2,59.0,2846.0,118.3476
662,0.73,4,0,3,61.6,56.0,2846.0,121.052688
664,1.01,1,0,1,64.2,61.0,2846.0,154.11375
665,0.73,4,1,1,59.1,59.0,2846.0,123.63624
666,0.7,4,1,1,61.6,57.0,2846.0,116.10028799999999
667,0.7,1,1,2,59.1,61.0,2846.0,115.379712
668,0.77,3,1,1,62.9,59.0,2846.0,123.757776
669,0.77,3,0,2,61.3,60.0,2846.0,123.27018899999999
670,0.77,3,0,2,61.4,58.0,2846.0,127.00135800000001
671,0.84,2,0,1,61.2,57.0,2847.0,139.62168
672,0.72,4,1,1,60.3,57.0,2847.0,120.05136
673,0.76,3,1,1,61.1,59.0,2847.0,125.874924
674,0.7,2,0,3,62.9,59.0,2848.0,113.12003999999999
675,0.54,4,1,3,61.5,55.0,2848.0,89.98290000000001
676,0.75,0,1,1,64.6,57.0,2848.0,121.48136
677,0.79,1,1,1,64.1,54.0,2849.0,128.334
678,0.74,2,1,2,63.1,58.0,2849.0,119.26995000000002
679,0.7,2,1,2,61.0,60.0,2850.0,116.25049799999998
680,0.7,4,1,2,60.8,59.0,2850.0,114.97839900000002
681,0.75,4,0,1,61.5,56.0,2850.0,123.19955999999999
682,1.2,2,0,1,63.1,60.0,2850.0,190.44517500000003
683,0.8,2,1,1,63.4,57.0,2851.0,127.17805800000001
684,0.66,4,1,2,62.1,56.0,2851.0,106.45941
685,0.87,2,1,1,61.0,63.0,2851.0,141.58275
686,0.86,3,0,1,62.7,59.0,2851.0,136.169384
687,0.74,4,1,1,61.0,57.0,2851.0,120.99905999999999
688,0.58,2,1,4,60.6,59.0,2852.0,95.350257
689,0.78,4,0,2,61.5,57.0,2852.0,126.35884799999998
690,0.74,4,0,1,61.3,55.0,2852.0,123.06878999999999
691,0.73,4,1,1,62.7,55.0,2852.0,118.8108
692,0.91,2,0,1,63.5,57.0,2852.0,143.764308
693,0.71,3,1,2,62.6,58.0,2853.0,115.05564000000001
694,0.71,1,0,2,63.5,55.0,2853.0,114.601416
695,0.79,4,1,1,62.8,57.0,2853.0,127.36035
696,0.79,3,1,1,60.0,60.0,2853.0,132.865623
697,0.71,3,1,1,62.7,58.0,2853.0,115.781526
698,0.82,3,0,2,61.9,58.0,2853.0,132.31311000000002
699,0.78,2,0,2,61.9,57.1,2854.0,127.83099000000001
700,0.7,2,1,2,62.4,56.0,2854.0,113.80391999999999
701,1.12,3,0,1,59.1,61.0,2854.0,183.06
702,0.73,3,1,2,62.0,57.0,2854.0,121.51295999999999
703,0.91,0,0,2,64.4,62.0,2854.0,142.147602
705,0.91,1,0,2,64.2,58.0,2854.0,146.101536
708,0.68,3,1,3,61.7,57.0,2854.0,111.60601199999999
709,0.73,2,1,2,62.5,57.0,2855.0,117.33449999999999
710,1.03,1,0,1,63.6,57.0,2855.0,161.72470600000003
711,0.74,3,1,2,62.4,57.0,2855.0,119.8512
715,1.02,4,0,1,61.6,55.0,2856.0,166.088186
716,0.6,4,1,3,60.8,57.0,2856.0,99.15379200000001
717,0.8,4,0,1,61.6,56.0,2856.0,132.396093
718,0.97,4,1,1,60.7,56.0,2856.0,160.74356999999998
720,0.26,4,1,2,62.3,57.0,556.0,41.80572
721,0.26,4,1,2,62.1,56.0,556.0,42.969539999999995
722,0.36,4,0,1,61.9,55.0,556.0,59.36292900000001
724,0.34,1,1,1,63.3,57.0,556.0,55.967976
725,0.34,1,1,1,63.5,55.0,556.0,56.166444000000006
726,0.34,1,1,1,63.4,55.0,556.0,55.84276800000001
727,0.34,2,0,2,59.6,62.0,556.0,56.103503999999994
728,0.34,4,1,1,62.2,54.0,556.0,56.12085
729,0.32,1,1,2,64.1,54.0,556.0,52.914582
730,0.31,4,0,3,61.6,55.0,557.0,51.91452000000001
731,0.31,4,0,3,61.3,56.0,557.0,51.179424000000004
732,0.31,4,0,3,62.3,54.0,557.0,52.49244
733,0.31,4,0,3,62.0,54.0,557.0,52.300160000000005
734,0.31,4,0,3,62.7,53.0,557.0,51.23256
735,0.31,4,0,3,62.2,53.0,557.0,51.94329600000001
736,0.31,4,0,2,62.2,53.6,557.0,50.7384
737,0.31,4,0,2,61.6,54.8,557.0,51.135555
738,0.31,4,0,2,61.8,54.2,557.0,50.900449
739,0.33,3,0,1,59.4,59.0,557.0,54.511199999999995
740,0.33,3,1,1,62.3,58.0,557.0,53.603
741,0.33,3,0,1,62.6,58.0,557.0,53.67648
742,0.33,4,0,1,61.9,56.0,557.0,53.77113000000001
743,0.33,3,1,1,63.0,58.0,557.0,54.065439999999995
744,0.33,3,0,2,62.8,58.0,557.0,53.31160799999999
745,0.33,3,0,2,61.5,61.0,557.0,53.255968
746,0.33,4,0,2,62.1,55.0,557.0,53.8461
747,0.33,4,0,1,63.0,57.0,557.0,52.948668
748,0.33,1,0,1,63.6,53.0,557.0,54.77252
749,0.33,3,0,1,60.4,59.0,557.0,55.7739
751,0.77,3,1,1,60.8,59.0,2856.0,124.19449600000002
752,0.77,3,1,1,61.0,58.0,2856.0,126.51606000000002
753,0.7,1,1,3,60.1,63.0,2857.0,110.920176
754,0.9,2,0,1,63.1,58.0,2857.0,139.81811199999999
755,0.72,4,1,1,62.3,57.0,2857.0,117.21024
756,0.9,3,0,2,61.9,59.0,2857.0,145.41976
757,0.72,3,1,1,62.1,58.0,2857.0,117.82713600000001
758,0.7,4,0,3,62.1,56.0,2858.0,113.158496
759,0.81,2,1,1,61.3,57.0,2858.0,134.7577
760,0.81,2,1,1,61.7,57.0,2858.0,135.036
761,0.71,3,1,2,61.0,60.0,2858.0,114.38265600000001
762,0.7,3,1,2,61.4,59.0,2858.0,114.64010999999999
763,0.71,3,1,2,61.5,60.0,2858.0,115.163136
764,0.71,2,1,2,63.5,59.0,2858.0,113.66929599999999
765,0.92,3,0,1,62.9,58.0,2858.0,149.91443999999998
766,0.76,4,1,1,62.7,54.0,2858.0,125.809068
767,0.73,4,1,1,61.5,56.0,2858.0,121.26176
768,0.71,3,1,2,60.4,62.0,2858.0,113.60148799999999
769,0.7,1,1,3,63.6,62.0,2858.0,111.441528
770,0.9,0,0,1,64.5,56.0,2858.0,141.4404
772,0.7,4,1,2,61.0,57.0,2859.0,116.04902399999997
773,0.7,3,1,2,62.4,56.0,2859.0,114.93195999999999
774,0.77,3,1,2,60.9,60.0,2859.0,124.755372
775,0.71,4,0,2,61.5,56.0,2859.0,117.447288
776,0.7,3,1,2,59.6,61.0,2859.0,115.45769999999999
778,0.83,3,1,1,59.2,60.0,2859.0,137.447856
779,0.71,2,1,2,61.3,61.0,2860.0,113.91239999999999
780,0.9,2,0,1,63.6,58.0,2860.0,143.29449
781,0.6,4,1,3,61.9,54.9,2860.0,98.59184
782,0.71,3,1,2,62.9,57.0,2860.0,112.20384
783,0.53,4,1,3,61.4,57.0,2860.0,87.02720000000001
784,0.71,3,1,1,60.7,58.0,2861.0,122.43196000000002
785,0.62,4,0,3,61.6,56.0,2861.0,100.64842000000002
786,0.62,4,0,3,61.6,56.0,2861.0,102.058424
787,0.9,3,0,1,63.0,58.0,2861.0,139.44942899999998
788,0.62,0,1,4,60.1,61.0,2861.0,102.386844
789,0.82,3,1,1,61.7,59.0,2861.0,132.97726
790,0.66,3,1,2,61.0,58.0,2861.0,108.325917
791,0.7,2,1,1,62.5,55.0,2862.0,115.459344
792,0.8,2,1,1,62.6,58.0,2862.0,129.23360000000002
793,0.8,2,1,1,62.5,59.0,2862.0,128.44742399999998
794,0.79,3,1,1,62.3,54.0,2862.0,130.54599
795,0.71,2,1,3,63.2,60.0,2862.0,112.83954000000001
796,0.7,4,0,2,61.1,57.0,2862.0,114.7139
798,0.79,3,0,2,60.0,60.0,2862.0,132.34785200000002
799,0.7,3,1,2,59.5,59.0,2862.0,115.85583000000001
800,1.22,3,1,1,60.9,57.0,2862.0,200.72606399999998
802,0.73,3,1,2,62.5,61.0,2862.0,117.03112799999998
803,0.91,1,0,2,64.3,58.0,2863.0,143.69355
804,0.71,4,1,1,60.8,56.0,2863.0,117.80031999999999
805,0.83,3,0,1,62.3,58.0,2863.0,133.831281
806,0.84,3,1,1,62.3,59.0,2863.0,136.94145599999996
807,0.71,3,1,1,61.0,61.0,2863.0,118.13145
808,0.71,3,1,1,59.7,59.0,2863.0,117.13332000000001
809,0.71,3,1,1,61.7,56.0,2863.0,116.62175999999998
810,0.71,4,1,1,61.7,57.0,2863.0,115.69574999999999
811,0.71,3,1,1,61.4,58.0,2863.0,117.85544999999999
812,0.71,3,1,1,60.6,58.0,2863.0,116.92904999999999
813,0.91,3,0,1,59.5,62.0,2863.0,147.92448000000002
814,0.9,3,0,2,59.8,62.0,2863.0,144.151488
815,0.71,3,0,3,61.5,62.0,2863.0,114.437232
816,0.71,3,1,1,59.1,61.0,2863.0,116.51968
817,0.72,4,1,2,59.5,57.0,2863.0,121.21410000000002
818,0.72,3,1,1,60.9,60.0,2863.0,116.45197199999998
819,0.71,4,1,2,61.0,55.0,2863.0,117.18959999999998
820,0.81,4,1,1,60.3,57.0,2864.0,133.81922
821,0.83,2,0,2,61.6,58.0,2865.0,136.978655
822,0.73,3,1,1,60.8,55.0,2865.0,121.071685
823,0.56,2,1,3,62.0,56.0,2866.0,90.98774999999999
824,0.56,2,1,3,61.8,55.0,2866.0,91.50669899999998
825,0.71,4,1,2,62.2,55.0,2866.0,116.47608000000001
826,0.7,4,0,3,62.3,58.0,2866.0,114.20748
827,0.96,3,0,1,61.3,58.0,2866.0,156.59973
828,0.71,2,0,3,62.9,57.0,2867.0,115.176411
829,0.7,4,1,2,62.4,57.0,2867.0,112.164096
830,0.71,4,0,3,60.4,57.0,2867.0,117.53630000000001
831,0.8,3,0,2,61.2,53.0,2867.0,133.13872
833,0.82,4,1,1,62.3,56.0,2867.0,132.58266
834,0.52,4,1,3,61.2,56.0,2867.0,85.98688200000001
835,0.82,4,1,1,61.7,53.0,2867.0,137.3328
836,0.82,4,1,1,62.3,56.0,2867.0,133.82941599999998
837,0.82,3,1,1,59.7,57.0,2867.0,137.531088
838,0.8,4,0,1,61.3,57.0,2867.0,128.21390399999999
840,0.72,4,0,2,62.4,55.0,2868.0,117.7462
841,0.62,4,0,4,60.5,57.0,2868.0,102.81551999999999
842,0.79,3,1,1,61.0,58.0,2868.0,127.29368000000001
843,0.75,2,1,1,63.1,56.0,2868.0,119.26452000000002
844,1.08,3,1,1,61.9,60.0,2869.0,171.04932000000002
845,0.72,4,1,1,60.8,55.0,2869.0,118.94970399999998
846,0.62,4,0,4,61.8,56.0,2869.0,100.096077
847,0.73,4,0,3,61.3,57.0,2869.0,121.13152799999999
848,0.72,4,0,3,60.9,57.0,2869.0,117.59721599999999
849,0.52,3,1,3,61.8,60.0,2870.0,84.17714400000001
850,0.83,4,1,1,62.2,57.0,2870.0,136.125
851,0.64,3,1,3,62.1,58.0,2870.0,105.38646399999999
852,0.8,4,0,1,62.5,57.0,2870.0,129.67020000000002
853,0.74,4,0,1,62.1,56.0,2870.0,121.10076
854,0.72,4,1,1,61.5,56.0,2870.0,117.24055200000001
855,0.82,4,0,2,59.5,57.0,2870.0,135.293004
856,0.73,3,1,2,61.3,59.0,2870.0,119.21539
857,1.04,3,0,1,61.6,61.0,2870.0,166.09136999999998
858,0.73,2,1,1,61.3,58.0,2871.0,119.21183999999998
859,0.73,1,1,1,63.6,57.0,2871.0,118.35252
860,0.9,3,0,1,62.8,59.0,2871.0,141.202098
861,0.75,4,0,1,61.8,55.0,2871.0,123.12085499999999
862,0.79,4,0,1,62.6,55.0,2871.0,130.460295
863,0.7,1,1,1,62.5,56.7,2872.0,110.269458
864,0.75,2,1,1,60.7,55.0,2872.0,124.406432
865,1.02,4,0,1,61.7,56.0,2872.0,166.76444400000003
866,0.7,2,0,1,59.0,62.0,2872.0,115.04845799999998
867,0.7,4,1,1,61.8,56.0,2872.0,113.232249
869,0.7,4,1,1,61.4,54.0,2872.0,115.5704
870,0.7,4,1,1,60.7,56.0,2872.0,114.4572
871,0.7,2,1,1,60.2,60.0,2872.0,116.4582
873,0.74,4,1,1,62.3,58.0,2872.0,119.10614799999999
875,0.76,2,1,2,62.0,58.0,2873.0,123.03656000000001
876,0.77,2,1,1,63.2,58.0,2873.0,124.64896
877,0.76,4,1,1,62.8,56.0,2873.0,122.44814400000001
878,1.0,4,0,1,61.7,56.0,2873.0,164.13766500000003
881,0.9,3,0,1,61.8,58.0,2873.0,143.49104
882,0.9,1,0,1,64.0,61.0,2873.0,136.9608
885,0.9,3,0,1,60.9,61.0,2873.0,147.96135999999998
886,0.78,3,1,2,62.6,58.0,2874.0,126.234054
887,0.71,3,1,2,61.2,59.0,2874.0,114.31210000000002
888,0.7,3,1,2,59.0,59.0,2874.0,113.922303
889,0.7,3,1,2,60.8,62.0,2874.0,112.01992200000001
890,0.7,3,0,3,61.8,58.0,2874.0,111.408129
891,0.7,4,1,2,61.0,55.0,2874.0,116.04797099999999
892,0.7,4,1,2,61.6,55.0,2874.0,115.898725
893,0.7,4,1,2,62.4,56.0,2874.0,113.80569000000003
894,0.7,3,0,3,62.9,59.0,2874.0,113.12003999999999
896,0.77,4,0,1,62.4,56.0,2875.0,126.10896000000001
900,0.73,3,1,2,62.6,60.0,2876.0,116.9228
901,0.79,3,1,2,60.6,53.0,2876.0,131.473888
902,0.72,2,0,2,62.2,54.0,2877.0,118.03276799999998
903,0.71,4,1,2,62.4,56.0,2877.0,117.00675
904,0.74,4,0,2,62.3,55.0,2877.0,122.40668000000001
905,0.7,1,0,3,62.7,56.0,2877.0,111.88687999999999
906,0.7,1,1,2,59.1,62.0,2877.0,117.32188800000002
907,0.79,2,1,1,62.8,59.0,2878.0,127.361826
908,0.79,2,1,1,62.7,60.0,2878.0,125.806866
909,0.79,2,1,1,59.7,58.0,2878.0,131.11200000000002
910,0.71,4,0,2,61.5,55.0,2878.0,118.18943999999999
911,0.79,4,1,1,62.8,56.0,2878.0,128.3604
912,0.73,2,1,1,61.4,56.0,2879.0,121.886828
913,0.63,3,1,4,60.3,62.0,2879.0,102.50961
914,0.7,3,1,2,60.4,60.0,2879.0,112.68045000000001
915,0.71,3,1,2,62.7,58.0,2879.0,115.581249
916,0.84,4,0,1,61.0,56.0,2879.0,139.47589
917,0.84,4,0,1,62.3,55.0,2879.0,138.217248
918,1.02,4,0,1,60.3,54.0,2879.0,166.80885
920,0.72,4,1,2,62.0,56.0,2879.0,117.49708800000002
922,0.74,2,1,1,63.9,57.0,2880.0,120.168048
923,0.7,4,0,3,62.0,55.0,2881.0,116.35266999999999
924,0.71,2,1,2,60.0,59.0,2881.0,119.16519999999998
925,1.05,3,0,1,62.0,59.0,2881.0,169.06109999999998
926,0.7,2,0,4,62.8,56.0,2882.0,112.40562000000001
927,0.54,4,1,3,61.8,56.0,2882.0,89.131752
928,0.73,3,1,2,59.9,58.0,2882.0,120.32560799999999
931,0.72,4,1,1,61.8,56.0,2883.0,119.26477499999999
935,0.84,2,1,1,63.8,57.0,2885.0,136.01700000000002
936,1.01,3,0,1,62.7,60.0,2885.0,157.913712
937,0.77,4,1,1,61.5,55.0,2885.0,127.35268
940,0.73,4,1,1,61.4,56.0,2886.0,119.758044
941,0.72,4,1,1,62.7,55.0,2886.0,113.92518
942,0.71,2,1,1,62.4,54.0,2887.0,118.68863099999999
943,0.7,3,1,2,62.6,59.0,2887.0,114.32917
944,0.79,4,0,2,61.7,59.0,2888.0,129.70807599999998
945,0.72,2,0,3,62.5,58.0,2889.0,115.66297599999999
946,0.7,2,1,2,63.5,54.0,2889.0,113.876936
947,0.7,2,1,2,62.2,58.0,2889.0,114.8022
948,0.9,1,0,1,63.5,58.0,2889.0,145.08328799999998
949,0.71,2,1,2,62.8,56.0,2889.0,116.51754399999999
950,0.5,4,1,3,62.2,54.0,2889.0,82.450432
951,0.5,4,1,3,62.2,54.0,2889.0,82.451383
952,0.74,4,1,1,61.2,56.0,2889.0,122.51511799999999
953,0.77,3,1,2,61.8,56.0,2889.0,128.26836000000003
954,0.77,3,1,1,59.8,61.0,2889.0,127.236585
955,0.8,4,1,1,61.5,54.0,2890.0,135.1182
956,0.8,4,1,1,62.4,57.0,2890.0,127.10311
957,0.8,3,1,1,61.5,60.0,2890.0,129.79018800000003
958,0.8,1,1,1,63.8,59.0,2890.0,127.648433
959,0.66,4,0,3,61.5,56.0,2890.0,107.685072
960,0.71,2,1,2,61.2,58.0,2891.0,116.37436799999999
961,0.71,4,1,2,61.2,56.0,2891.0,116.378592
962,0.71,4,1,2,61.6,56.0,2891.0,117.04089599999999
963,0.71,4,1,2,62.7,56.0,2891.0,117.86867500000001
964,0.72,4,1,1,61.1,56.0,2891.0,118.87957200000001
965,0.71,1,1,2,62.3,61.0,2891.0,116.27316
966,0.86,4,0,1,61.8,55.0,2892.0,142.41607199999999
968,0.71,2,1,2,62.6,55.0,2893.0,115.05421600000001
969,0.82,2,0,1,62.5,56.0,2893.0,136.035296
970,0.71,4,0,3,61.5,57.0,2893.0,116.30467500000002
971,0.75,4,1,2,62.5,57.0,2893.0,122.321562
972,0.7,2,0,3,59.2,60.0,2893.0,117.05367000000001
973,0.8,4,0,1,62.5,55.0,2893.0,128.665872
974,0.82,1,0,1,59.9,62.0,2893.0,131.262488
975,0.82,2,0,1,63.4,55.0,2893.0,134.49239999999998
976,0.82,3,0,1,59.9,59.0,2893.0,134.335656
977,0.81,2,1,1,62.4,57.0,2894.0,131.337339
978,0.81,4,0,1,62.2,57.0,2894.0,133.0272
979,0.76,4,1,1,61.4,56.0,2894.0,126.010752
980,0.71,2,0,2,60.9,56.0,2895.0,116.65485
981,0.7,2,1,2,61.8,59.0,2895.0,115.08364799999998
